ParticipantID,BlockID,x,z
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.056406,-5.775421
1,1,5.270314,-5.775421
1,1,5.7502,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,5.775486,-5.799274
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,-0.01800776
1,1,8.296967E-05,-0.06396866
1,1,0.002475739,-0.4206223
1,1,0.04392672,-0.9761758
1,1,0.06085491,-1.531729
1,1,0.007444859,-2.087283
1,1,-0.2425723,-2.642836
1,1,-0.652432,-3.19839
1,1,-1.072287,-3.753943
1,1,-1.433525,-4.309496
1,1,-1.544738,-4.86505
1,1,-1.34615,-5.420603
1,1,-0.8022437,-5.976157
1,1,-0.2466903,-6.53171
1,1,0.3088632,-7.087264
1,1,0.8644166,-7.642817
1,1,1.41997,-8.198372
1,1,1.786968,-8.753925
1,1,1.587627,-9.309479
1,1,1.316028,-9.865032
1,1,1.405783,-10.42059
1,1,1.919504,-10.97614
1,1,2.475057,-11.53169
1,1,2.979045,-12.08725
1,1,3.324358,-12.6428
1,1,3.531091,-13.19835
1,1,3.602144,-13.75391
1,1,3.565762,-14.30946
1,1,3.550407,-14.31981
1,1,3.550407,-14.31981
1,1,3.550407,-14.31981
1,1,3.550407,-14.31981
1,1,3.550407,-14.31981
1,1,3.550407,-14.31981
1,1,3.550407,-14.31981
1,1,3.550407,-14.31981
1,1,3.550407,-14.31981
1,1,3.567394,-14.31981
1,1,3.646984,-14.31981
1,1,3.731145,-14.31981
1,1,3.815307,-14.31981
1,1,3.891542,-14.31981
1,1,3.896627,-14.4226
1,1,3.896627,-14.5145
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
1,1,3.896627,-14.52014
